noteId,tweetId,writer,n_words,n_urls,flesch_kincaid_grade,vader_compound
1987721186583920888,1987717128934625644,human,35,1,11.3,0.6369
1986185419537719347,1985966429276160154,human,17,1,8.7,0.0
1989889846840643695,1989803898509693275,human,7,6,10.7,0.0
1990316076500955466,1990198888175939691,human,26,2,8.4,-0.2263
1985992094469480465,1985491786383454684,human,13,1,1.1,0.0
1995346925613375661,1994819620520579553,human,48,5,7.2,0.4973
1989845651426062711,1989730717933174819,human,36,1,3.7,-0.296
2002989190431301864,2002960524166979864,human,36,1,22.8,-0.4475
1990002877591597479,1989707838579732894,human,24,0,0.9,0.4939
1996062048984187114,1995854578420724103,human,3,1,-2.7,0.0
2001753483578364209,2001451535859941564,human,17,0,7.6,0.0
2009392886278701094,2009365299259428906,human,12,1,8.0,0.0
2004193658141135327,2004175545068933371,human,3,1,-2.7,0.0
1987691779441795138,1987369026180263999,human,5,0,5.2,0.0
1999963339389034549,1999884689675596282,human,34,4,9.0,-0.296
2008647683721097554,2008153338689556956,human,33,1,7.4,-0.4767
2009843067021381961,2009558906155291069,human,20,1,6.4,0.2263
1992372532754719205,1992107088034795917,human,54,3,5.6,-0.3182
2001795647482024369,2001676812586299780,human,47,2,12.5,-0.1779
1990656125448912943,1990558854443372598,human,12,1,4.5,0.0
2005371202034966844,2005169083273343403,human,9,1,3.3,0.0
1990376957251383389,1989770876943044979,human,34,0,4.2,0.6319
2009618536390414587,2009402257956348401,human,8,1,0.5,0.4215
1986751886331117940,1986691360556994938,human,43,1,5.1,0.0
1998001253838655950,1997958058585321484,human,46,2,5.7,0.3434
1997292433667690783,1997217671327502716,human,10,0,-0.8,0.0
1999027822120063440,1998779406932697208,human,23,1,5.1,0.0
1985982094422450553,1985907801961742466,human,40,1,9.7,0.4019
1995544384083837388,1980961929494728712,human,20,1,3.7,0.0
1986165154124599318,1985852952859345235,human,16,0,7.2,-0.3182
1992426193044263259,1992234205116551356,human,31,1,9.3,-0.7003
1999966291113701779,1999251484391981511,human,4,1,13.1,0.0
1990989842419708404,1989315118358745148,human,40,1,19.7,-0.431
1990519476903637310,1990374563943952814,human,37,1,9.3,-0.4464
1994019084200194280,1993971361119916169,human,14,1,3.9,-0.2263
2007731527807824184,2006296463307923525,human,30,1,6.0,-0.4019
1998754558072271199,1998449008147124482,human,8,1,4.1,-0.5574
1989838895475745134,1989755354670838043,human,44,9,5.5,-0.8215
2006651253565337701,2006296463307923525,human,14,1,5.2,0.0
1991824969794281898,1991575608711868786,human,4,1,3.7,-0.2235
2008864835748888687,2008622098390946217,human,38,3,13.1,0.8641
1987980067914301469,1986168991157489993,human,33,1,13.3,0.6249
2000196628699889919,2000136179292029102,human,37,1,6.9,-0.7096
1993142759897567583,1993141235545260482,human,42,1,8.6,0.3818
1987639874992968073,1987201521449075132,human,18,1,3.3,0.836
1987199431905615874,1986893570004127836,human,45,1,8.0,0.7096
1996046482139500671,1995810221109715091,human,30,1,4.8,-0.1531
2008443729812631980,2008224599725797507,human,29,1,7.8,0.1027
1986899889805303999,1986709745961484462,human,3,0,5.6,0.2023
1986053317051466038,1986038085302222852,human,25,1,5.8,-0.6597
1990756973071990831,1990192559369707724,human,14,1,4.8,-0.4767
1992988616197386728,1992884297951277246,human,36,1,9.2,-0.1154
1998108525000556789,1998058947581001948,human,27,1,5.0,0.0
1999229293638090807,1999208409111949607,human,41,1,8.9,0.4404
1991276670217601227,1991258040679399618,human,9,1,2.7,0.7845
2004479547631096139,2004311121445245318,human,36,1,6.8,-0.765
2008257011050574257,2008232217525580007,human,41,0,15.7,0.3612
2000566279649022342,2000520147694669932,human,31,6,18.9,-0.6597
2003015936857837625,2002982014413336823,human,28,1,11.1,0.0
1993026447636939113,1992348553906426268,human,11,1,5.2,-0.4019
1987248025249435799,1987233663281697247,human,47,2,10.1,-0.8727
1994180769820848558,1994122730287898659,human,22,1,1.4,0.0
2002886806455329248,2002813579251368379,human,29,1,7.8,-0.4215
1992528187562271008,1992209189247320548,human,25,1,13.0,0.0
1993276069764337885,1993188163104411825,human,46,1,5.7,-0.296
1989343203703583032,1989097762223452609,human,28,1,8.1,-0.6808
1989788955093676514,1989749929334784497,human,8,1,0.5,0.0
1991636837975163061,1991571635741290606,human,42,2,8.8,-0.4574
1998167079367930360,1998120395652694502,human,1,1,,0.0
2006168849910276173,2005899780795535587,human,39,1,12.1,-0.4215
1986011349164679457,1985966429276160154,human,38,1,6.0,0.25
2000205080734093793,2000136179292029102,human,2,1,,0.0
1999220935853817920,1999172991360598078,human,16,1,0.5,0.4019
2008838654358171759,2008775935592636644,human,49,0,5.6,0.6249
1988710455066406972,1988613820529746176,human,9,1,2.1,0.0
1994018420627788253,1993971361119916169,human,24,1,4.4,-0.395
2008452942869733502,2008254997281268116,human,20,1,4.8,-0.3182
1988161473533886890,1987945233553002778,human,4,1,-2.3,-0.4767
1984993352484343815,1984697757467316562,human,5,1,12.3,0.4019
2006510490017730853,2006465361999442028,human,4,4,-2.3,-0.3252
1998836916792283371,1998718105808249233,human,43,1,9.3,0.5994
1988731701607166020,1988452838834385214,human,56,1,4.7,0.6808
1991554954335539652,1991515283975180350,human,19,1,9.5,0.0
1989004542118183166,1988974813432738183,human,45,0,10.5,0.2023
2003945511590478202,2003902655593316547,human,47,0,3.2,0.0
1999213796263440819,1998912018850656622,human,19,0,4.6,0.6239
1984638331557462254,1984466430553964545,human,49,4,2.9,-0.8591
1991634251415187812,1991582760847499492,human,11,1,6.4,0.0
1992501831151337584,1992291850045001916,human,40,3,8.4,-0.8519
1989008280417702181,1988738816363110716,human,15,2,11.9,0.0
1997340083683524714,1997235466807214405,human,42,2,11.5,-0.4648
1991628790540431484,1991576680956117123,human,39,2,9.5,0.0
1991636331542507792,1991582760847499492,human,40,2,9.6,0.0
2000649076799385782,2000487081672602092,human,8,3,0.5,0.0
1996921144343973909,1996845051415351659,human,16,1,9.5,0.0
1997422806389141945,1997146911959404616,human,7,1,0.1,0.0
1988895518303355352,1988667993975644618,human,43,0,10.0,0.168
1991666702170595595,1991512977711784363,human,33,2,10.9,0.7184
1991836246675509649,1991779355505328263,human,45,1,12.1,-0.0516
1984650674068488614,1984457722763624470,human,15,0,2.7,0.0
2006274992749830519,2006042199834710532,human,40,1,18.9,0.7561
1985833710017486882,1985716345107829064,human,38,1,9.4,0.0
2008259795422502926,2008232217525580007,human,49,0,8.4,0.743
1992347409679323162,1992266868951069151,human,40,1,8.4,0.636
1995677199152672918,1995675027325550872,human,38,1,9.4,-0.296
1989007646616138078,1988796762069631123,human,1,0,,0.0
2001021666110185763,2001007430877241399,human,16,1,11.9,-0.3818
1998408394642772135,1998383700866687475,human,31,1,5.8,-0.5499
1987807242435936514,1987599272531947661,human,24,1,4.4,0.0
2000645083528618119,2000520147694669932,human,50,2,9.5,0.0516
2005937695806079169,2005899780795535587,human,29,1,10.1,-0.4519
2009993283888439442,2009917318458126524,human,35,1,4.3,0.6249
1994797931828789452,1994748150825771266,human,48,1,6.8,0.0772
1998775665135325518,1998537864032797145,human,4,0,7.2,0.296
1992324752812200002,1992266868951069151,human,33,1,6.3,-0.3182
1995685675681685671,1995479684293779516,human,41,1,7.5,0.1603
2001753578528968710,2001649522238501365,human,11,1,6.4,0.1027
1984524383906377840,1984466430553964545,human,33,0,1.8,-0.3103
1991593186481893880,1991282425406562532,human,43,2,12.9,-0.8402
1996130253413233106,1996068379078414662,human,7,1,0.1,0.34
1999651325919834429,1999534399843336429,human,17,1,9.9,-0.3182
2001256943365595424,2001198935201759735,human,10,1,4.8,0.0
1997722201340903747,1997632974628479243,human,20,1,6.0,0.0
1997593457809125736,1997397107553026101,human,36,1,13.8,0.7096
1996654926458687976,1996612078015000894,human,43,1,6.5,-0.4356
2001028300794184072,2001007430877241399,human,41,1,13.6,0.5574
2002952665584595041,2002718852816498734,human,10,1,4.8,0.0
1984829574627148152,1984758406779969831,human,56,1,2.2,0.25
1985425486819049561,1985277430500643031,human,18,1,10.3,0.4019
1991599510775087513,1991576680956117123,human,13,1,4.8,0.0
1990436435430609139,1990225780455145960,human,13,1,14.3,-0.8689
1997359616758317408,1997222602964623653,human,37,0,12.9,0.2519
1986168988897059323,1985852952859345235,human,45,0,6.5,-0.9739
1991215835273207986,1990423146327859432,human,36,1,12.7,0.0
1990484271602282575,1990430954666504377,human,22,1,7.2,-0.6166
2005749722519162940,2005570737109925964,human,10,0,7.2,0.4939
1998418451359293753,1998366776313422224,human,23,1,4.2,-0.4019
1985018159494267351,1984758406779969831,human,13,0,5.6,0.6808
1998090926921486498,1998003712464441626,human,8,1,0.5,0.0
1991692309772013598,1991478705970114588,human,6,0,0.9,0.0
2000548539437580582,2000520335834353760,human,40,1,9.9,0.34
1994734244929892752,1994649877872349475,human,18,1,8.0,-0.5719
1989771459217043904,1989505091230208481,human,6,1,6.8,0.0
2003806259074703433,2003519739717722383,human,26,6,4.3,0.3182
1998616285920506249,1998443347095203887,human,32,1,19.3,0.2023
2001311839636873351,2001183219199377764,human,46,2,6.8,-0.3182
2001302968910438800,2001062164237574246,human,35,1,10.1,-0.1779
2006837057138647106,2006798545144463485,human,15,1,5.6,-0.6369
2007599035360940529,2007544849902490034,human,35,0,5.5,-0.1027
1985762409907470760,1985760796518039853,human,50,1,5.8,0.6901
2008257395999600864,2008232217525580007,human,35,0,11.3,0.34
1991833992421576748,1991831700767396310,human,25,1,15.0,0.4019
1987147811432087569,1986528002914545971,human,49,1,4.9,0.6666
1991660029364301884,1991567063307915342,human,28,1,6.4,-0.4939
2003607476877267114,2003519739717722383,human,46,2,18.9,0.0232
1997173196370415792,1997043553923420668,human,32,1,9.5,-0.9246
1987650838605824357,1987219102205923826,human,37,2,10.4,-0.8462
1993248470338027908,1993141235545260482,human,18,0,4.4,0.0
1995516087379890198,1995377311236133070,human,11,1,2.9,0.4215
1990478828544651766,1989834247872680239,human,5,1,5.2,0.0
1992352759174365600,1992160721241792930,human,49,0,6.9,0.6412
1987247065051570419,1987015962164396128,human,8,0,11.1,0.0
2000180338329604320,2000175099077599562,human,11,1,2.9,0.0
1987327844004077678,1987079428976087494,human,41,2,11.3,-0.7531
1992962173937635832,1991959126134632958,human,23,1,12.3,-0.25
1985915347103596642,1985544438760759670,human,50,1,7.4,-0.4939
1992322230236368933,1992209189247320548,human,29,1,8.8,0.0
1989332825183555988,1989205611909951678,human,23,1,8.8,-0.5529
1991628570846982531,1991258040679399618,human,31,1,9.3,0.3612
2006125398179078509,2006044334873858556,human,3,1,-2.7,0.0
2009452435882827992,2009342949101064598,human,35,2,7.9,-0.296
2003046199599727064,2002907981139353713,human,22,1,5.2,0.0
2002557059863130456,2002429781049241712,human,19,1,7.2,0.0
1992516855571906713,1992225341616853357,human,15,1,3.9,-0.8402
1990536419069067551,1990387364720504893,human,44,5,6.7,-0.8693
1992684205008978397,1992553582302834777,human,45,1,8.0,-0.0772
1985135898942488943,1985046460958978196,human,45,1,8.5,0.0
1988331097122320428,1988253213414330708,human,30,1,4.8,0.3724
1990843699706601589,1990799837336367288,human,45,2,9.1,-0.3182
1999500869608321393,1999469875144823222,human,26,1,9.9,0.1779
1989753764207878209,1989527625845391560,human,25,1,4.6,0.34
1995722710886830239,1995589542045516075,human,21,1,7.6,-0.3252
1984475851128250863,1984370718361207056,human,24,1,6.8,0.6597
2005359512367112568,2005101184177078563,human,38,0,9.4,-0.323
2006340166554894446,2005899780795535587,human,22,0,6.4,-0.7351
1990518676424921095,1990286835088834588,human,10,0,3.7,0.4019
1998807257140629833,1998537864032797145,human,9,0,6.8,0.4588
1996988989035720766,1996460807480390067,human,24,0,6.8,-0.5994
1995186087254532262,1994975721832476742,human,37,2,10.4,0.0
1986583829734138226,1986355135887667677,human,47,1,11.3,0.8126
2006220778493137021,2005899780795535587,human,36,9,10.3,-0.296
1998841279631773889,1998504578262945999,human,25,2,11.9,0.5267
1988984451641008539,1988978659445895446,human,41,2,7.5,-0.4019
1997944219424407761,1997696702917300356,human,4,0,1.3,0.4019
2003011724207939805,2002697982811181131,human,24,1,8.0,0.25
1999649079773843615,1999342443125174603,human,48,1,6.7,0.9062
1994808291713515624,1994748150825771266,human,34,0,6.2,0.2705
1999226805514080386,1999208409111949607,human,41,1,8.9,0.4404
1998815155304493286,1998718105808249233,human,43,0,10.5,-0.4019
2010580995519500474,2009558906155291069,human,15,1,2.7,0.0
1992861512470306824,1992666413081989525,human,10,1,2.5,0.0
1989398316983968046,1988720836401066457,human,8,0,4.1,0.0387
1992143276875403535,1991845033168019625,human,17,1,6.6,-0.8588
2008070109059809334,2007902394924073390,human,32,1,5.1,-0.5267
1995920178513895516,1995892820163658065,human,28,3,8.8,-0.296
2005423371224588494,2005325273118695708,human,32,0,6.3,0.0
1990247109262536737,1990053500693463184,human,37,1,3.4,0.0
1998430695547613459,1997146911959404616,human,30,1,4.4,0.0
2008743503732277742,2008678355797684567,human,19,1,9.5,0.3182
1998339990774816896,1998117617505374493,human,19,1,7.0,-0.3182
1999571733062517199,1999224229938839940,human,20,1,9.9,-0.6486
1991661551321796704,1991599014270365829,human,14,1,11.9,0.0
2002656678357958966,2001838978996302163,human,37,2,11.5,0.3182
2001029128498372845,2000995376581505451,human,33,2,15.0,-0.34
1999626865586372775,1998779406932697208,human,50,0,7.4,0.0
1990974295967744223,1990549271905730863,human,48,0,7.2,0.1779
1992641456318603725,1992286750664700342,human,37,2,12.9,-0.0164
1993107967118655703,1992884297951277246,human,46,1,13.4,-0.8829
2017442756226895941,2017018700889522270,human,25,1,4.2,0.5907
1986027932192768036,1985967414979215402,human,16,2,6.4,0.0
1991725551858401764,1989293068722266566,human,19,1,4.6,0.3919
1993043244872012171,1992884297951277246,human,48,0,8.4,-0.1513
1991544276463866117,1991258040679399618,human,50,0,7.4,0.8953
1996610139344805987,1996020707080503805,human,30,1,11.5,-0.4874
2012562764309368998,2011755984784376257,human,32,1,3.9,0.3612
2008720802221617548,2008601788354585064,human,23,1,4.2,-0.296
1989205087412002956,1989009112097566866,human,4,1,1.3,0.0
1990207644041171297,1989457104005206036,human,33,4,12.1,-0.8402
1996994508890820835,1996957936766050494,human,4,1,1.3,-0.296
2005527226356490325,2004964952877277301,human,35,1,18.9,0.4767
2007450151670231321,2007398592152293598,human,8,1,10.0,0.4767
1987955064317628733,1987660792326746499,human,16,1,7.2,0.4215
1998705130250629498,1997743185678725157,human,42,1,19.3,-0.6249
1995078476810904004,1994975721832476742,human,29,3,15.8,-0.7351
1987212587722019282,1986998192739946660,human,23,1,2.8,-0.4767
2004186968809201823,2003728387676995950,human,41,1,10.1,-0.8751
1988729337416229244,1988676948693020814,human,12,2,6.8,-0.296
1990478376772252104,1990312633916928380,human,29,1,5.4,0.0
1984609014450188796,1984391277656621199,human,13,1,5.8,0.0191
1985946629942481136,1985879925144924396,human,47,3,19.3,-0.5994
1986707135741542678,1986684861705322569,human,45,1,9.5,-0.5994
2000276684621111643,2000155774576910401,human,4,1,-2.3,-0.5904
2008363487689322620,2008232217525580007,human,17,0,1.9,0.0
1986489648164565084,1986443206322774411,human,22,0,6.4,0.0
2006503523773563021,2006446080783954112,human,5,0,5.2,0.0
2001406358772740423,2001394259748888728,human,11,1,4.3,-0.296
1987873559923007701,1987369026180263999,human,50,0,10.7,0.1849
1988071834521325855,1987928829357347143,human,44,1,6.5,-0.3818
1992061486353551365,1992004078898172232,human,9,1,6.8,-0.4767
1993966778985132247,1992884297951277246,human,39,2,14.0,-0.9469
2001264079667966038,2001198935201759735,human,8,1,4.1,-0.4767
1995512978133712925,1995335630029463840,human,6,1,0.5,0.4019
1997605450628452645,1997399573820568026,human,6,1,2.1,0.0
1997025173648691231,1996831133414363186,human,7,0,14.3,-0.2075
1992046786077159635,1991911800296919081,human,5,1,7.6,0.0
1996275923616739706,1996187727721865517,human,20,1,8.3,0.0
2000634470660292998,2000583478971351203,human,2,1,,0.0
1991167151076462966,1990898983917543859,human,16,1,7.6,0.2584
1988993588416368906,1988264209902104794,human,41,2,8.6,-0.223
1990444398102925340,1990225780455145960,human,30,1,20.9,-0.93
1999471378701930606,1999279510689317242,human,26,1,4.8,-0.8983
2000257562164212109,2000211988601860512,human,39,2,13.3,-0.8847
2001098608876179793,2001026551585165747,human,47,2,8.2,0.4939
2005681704447389992,2005641834643480993,human,44,1,6.7,0.2732
2005966121787154674,2005899780795535587,human,13,1,10.7,0.4215
1989376073662877958,1989125742257664383,human,17,1,13.5,-0.6369
1985035366068273503,1983378731474301242,human,43,1,8.7,-0.7506
1994056821187793302,1993974466938892581,human,29,1,14.2,-0.3818
1995375612341498059,1995305702513098994,human,15,1,1.5,0.0
2001046212536115278,2001025645267005547,human,20,0,7.2,0.296
1991197149963727209,1991086285855805453,human,23,1,7.8,0.0
1985790158168342747,1985447742739792289,human,19,1,14.2,0.6908
1990619811139768383,1990280119282471091,human,20,1,8.7,0.3818
2005068846676279373,2004767164751086075,human,21,0,12.7,0.4324
2005975383590486232,2005899780795535587,human,11,0,5.4,-0.6369
1984674683799863741,1984370718361207056,human,37,2,12.9,-0.2732
1998426635712786681,1997743185678725157,human,45,0,4.4,0.0
2007741401539240167,2006620151677165608,human,48,0,9.1,0.486
2012101510688346448,2011804909834789028,human,30,1,5.6,-0.9235
2008769607147135255,2008705124500398420,human,10,1,7.2,-0.6486
1990618874115747867,1990383678682456084,human,17,1,6.6,-0.4019
1995959995897106870,1995904277999747496,human,27,3,5.6,-0.7003
2007849548505559448,2007719361327636731,human,8,1,2.9,0.0
1998800071698117058,1998099287889351050,human,9,0,4.1,-0.3182
1989000978905899144,1988974813432738183,human,33,1,6.4,0.0
1991841923837898822,1991779355505328263,human,37,1,4.0,0.3612
1992056065802858751,1991891827583324298,human,43,2,9.9,0.0
1992707072685978015,1992579312067961022,human,40,2,10.8,0.3612
1991702499548361183,1991599014270365829,human,42,1,7.4,0.2732
1991100114790732144,1990957849372209235,human,41,2,7.5,-0.4295
